Canonical_SMILES,Temperature (K),log_visc
CCOC(=O)CC(C)=O,308.1,0.127104798
CCOC(=O)CC(C)=O,318.1,0.056904851
CCOC(=O)CC(C)=O,328.1,-0.008773924
CCOC(=O)CC(C)=O,338.1,-0.070581074
CCOC(=O)CC(C)=O,348.1,-0.13076828
CCOC(=O)CC(C)=O,358.1,-0.193820026
CCOC(=O)CC(C)C,298.15,-0.27572413
CCOC(=O)CCC(=O)OCC,293.1,0.44870632
CCOC(=O)CCC(=O)OCC,298.1,0.387389826
CCOC(=O)CCC(=O)OCC,298.15,0.382017043
CCOC(=O)CCCC(=O)OCC,298.15,0.396199347
CCOC(=O)CCCCC(=O)OCC,298.15,0.444044796
CCOC(=O)CCCCC(=O)OCC,283.15,0.6599162
CCOC(=O)CCCCC(=O)OCC,288.15,0.600972896
CCOC(=O)CCCCC(=O)OCC,293.15,0.545307116
CCOC(=O)CCCCC(=O)OCC,298.15,0.494154594
CCOC(=O)CCCCC(=O)OCC,303.15,0.445604203
CCOC(=O)CCCCC(=O)OCC,308.15,0.399673721
CCOC(=O)CCCCC(=O)OCC,313.15,0.357934847
CCOC(=O)CCCCC(=O)OCC,318.15,0.315970345
CCOC(=O)CCCCC(=O)OCC,323.15,0.278753601
CCOC(=O)CCCCC(=O)OCC,328.15,0.243038049
CCOC(=O)CCCCC(=O)OCC,333.15,0.206825876
CCOC(=O)CCCCC(=O)OCC,338.15,0.173186268
CCOC(=O)CCCCC(=O)OCC,343.15,0.1430148
CCOC(=O)CCCCC(=O)OCC,348.15,0.11058971
CCOC(=O)CCCCC(=O)OCC,353.15,0.08278537
CCOC(=O)CCCCC(=O)OCC,363.15,0.025305865
CCOC(=O)CCCCC(=O)OCC,373.15,-0.026872146
CCOC(=O)CCCCCC(=O)OCC,298.15,0.517195898
CCOC(=O)CCCCCCC(=O)OCC,298.15,0.607455023
CCOC(=O)CCCCCCCC(=O)OCC,298.15,0.653212514
CCOC(=O)CCc1ccccc1,298.15,0.487138375
CCOC(=O)CCl,247.15,0.46686762
CCOC(=O)CCl,298.15,0.045
CCOC(=O)Cc1ccccc1,288.1,0.474216264
CCOC(=O)Cc1ccccc1,298.1,0.378397901
CCOC(=O)Cc1ccccc1,298.15,0.378397901
CCOC(=O)Cc1ccccc1,303.1,0.330413773
CCOC(=O)Cc1ccccc1,308.1,0.290034611
CCOC(=O)Cc1ccccc1,318.1,0.209515015
CCOC(=O)Cc1ccccc1,328.1,0.139879086
CCOC(=O)Cc1ccccc1,338.1,0.075546961
CCOC(=O)Cc1ccccc1,348.1,0.017033339
CCOC(=O)Cc1ccccc1,358.1,-0.040958608
CCOC(=O)c1ccccc1,284.1,0.432969291
CCOC(=O)c1ccccc1,285.1,0.409933123
CCOC(=O)c1ccccc1,288.1,0.382017043
CCOC(=O)c1ccccc1,288.15,0.38147609
CCOC(=O)c1ccccc1,293.1,0.348304863
CCOC(=O)c1ccccc1,298.1,0.303196057
CCOC(=O)c1ccccc1,303.1,0.243038049
CCOC(=O)c1ccccc1,303.15,0.243286146
CCOC(=O)c1ccccc1,323.1,0.10720997
CCOC(=O)c1ccccc1,323.15,0.10720997
CCOC(=O)c1ccccc1,343.1,-0.022276395
CCOC(=O)c1ccccc1,343.15,-0.022276395
CCOC(=O)c1ccccc1C(=O)OCC,277.1,1.413299764
CCOC(=O)c1ccccc1C(=O)OCC,293.1,1.105850674
CCOC(=O)c1ccccc1C(=O)OCC,298.1,1.009025742
CCOC(=O)c1ccccc1C(=O)OCC,303.1,0.954724791
CCOC(=O)c1ccccc1C(=O)OCC,308.1,0.882524538
CCOC(=O)c1ccccc1C(=O)OCC,310.1,0.863917377
CCOC(=O)c1ccccc1C(=O)OCC,313.1,0.808210973
CCOC(=O)c1ccccc1C(=O)OCC,318.1,0.745855195
CCOC(=O)c1ccccc1C(=O)OCC,323.1,0.673941999
CCOC(=O)c1ccccc1C(=O)OCC,328.15,0.621384028
CCOC(=O)c1ccccc1C(=O)OCC,333.1,0.5774918
CCOC(=O)c1ccccc1C(=O)OCC,343.1,0.475671188
CCOC(=O)c1ccccc1C(=O)OCC,353.1,0.385606274
CCOC(=O)c1ccccc1C(=O)OCC,363.1,0.311753861
CCOC(=O)c1ccccc1C(=O)OCC,373.1,0.230448921
CCOC(=O)c1ccccc1N,328.15,0.5132176
CCOC(C)=O,273.4,-0.23935138
CCOC(C)=O,282.05,-0.28869904
CCOC(C)=O,287.61,-0.319211388
CCOC(C)=O,294.53,-0.354774288
CCOC(C)=O,301.27,-0.387640052
CCOC(C)=O,309.69,-0.427360703
CCOC(C)=O,317.27,-0.461551948
CCOC(C)=O,324.3,-0.491604967
CCOC(C)=O,333.31,-0.528708289
CCOC(C)=O,341.58,-0.562090964
CCOC(C)=O,343.15,-0.548213564
CCOC(C)=O,347.75,-0.586030028
CCOC(C)COC(C)CO,298.15,0.492760389
CCOC(C)COC(C)COC(C)CO,298.15,0.713490543
CCOC(C)OCC,298.15,-0.356547324
CCOC(N)=O,333.15,0.372359583
CCOC(N)=O,343.15,0.256477206
CCOC(N)=O,353.15,0.163161375
CCOC(OCC)OCC,298.15,-0.167491087
CCOC=O,273.61,-0.298950369
CCOC=O,279.72,-0.331987028
CCOC=O,284.67,-0.355659901
CCOC=O,288.15,-0.377785977
CCOC=O,289.73,-0.37975981
CCOC=O,293.15,-0.383839687
CCOC=O,295.74,-0.407823243
CCOC=O,301.05,-0.431915669
CCOC=O,306.4,-0.455807889
CCOC=O,311.24,-0.475733731
CCOC=O,313.15,-0.462180905
CCOC=O,316.51,-0.497846107
CCOC=O,321.76,-0.518557371
CCOC=O,325.18,-0.531357332
CCOCC,322.15,-0.615999999
CCOCC(C)C,273.51,-0.318487413
CCOCC(C)C,280.49,-0.356843534
CCOCC(C)C,288.25,-0.39761441
CCOCC(C)C,294.85,-0.430743167
CCOCC(C)C,295.15,-0.431798276
CCOCC(C)C,301.29,-0.461677667
CCOCC(C)C,308.54,-0.494850022
CCOCC(C)C,314.91,-0.523458191
CCOCC(C)C,322.12,-0.554240164
CCOCC(C)C,329.14,-0.582528307
CCOCC(C)C,336.32,-0.612610174
CCOCC(C)C,343.81,-0.642065153
CCOCC(C)C,350.63,-0.668167956
CCOCC(C)OC(C)=O,298.1,0.079181246
CCOCCC(=O)OCC,293.1,0.423245874
CCOCCC(=O)OCC,313.1,0.212187604
CCOCCO,291.15,0.312
CCOCCO,293.15,0.309630167
CCOCCOC(C)=O,293.15,0.120573931
CCOCCOC(C)=O,298.15,0.041392685
CCOCCOCCOCC,298.15,0.113943352
CCOCCOCCOCCO,293.15,0.892094603
CCOCCOCCOCCO,298.15,0.848127511
CCOCCOCCOCCO,303.15,0.745621221
CCOCCOCCOCCO,313.15,0.621695462
CCOCCOCCOCCO,323.15,0.521922245
CCOCCOCCOCCO,333.15,0.419460073
CCOCOCC,298.15,-0.346787486
CCOP(=O)(CC)OCC,288.15,0.211387553
CCOP(=O)(CC)OCC,318.15,-0.013676223
CCOP(=O)(CC)OCC,338.15,-0.129011186
CCOP(=O)(OCC)OCC,313.15,0.226342087
CCOP(=O)(OCC)OCC,328.15,0.138618434
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,298.15,1.184691431
CCOP(OCC)OCC,298.15,-0.142667504
CCOS(=O)(=O)OCC,293.15,0.252853031
CCO[SiH](OCC)OCC,298.15,-0.292429824
CCO[Si](OCC)(OCC)OCC,298.15,-0.22184875
CCOc1ccccc1,273.15,0.269512944
CCOc1ccccc1,283.05,0.184691431
CCOc1ccccc1,288.15,0.13481437
CCOc1ccccc1,293.35,0.093421685
CCOc1ccccc1,302.75,0.012837225
CCOc1ccccc1,313.15,-0.057991947
CCOc1ccccc1,318.15,-0.079354999
CCOc1ccccc1,333.15,-0.163043263
CCOc1ccccc1,353.15,-0.253365801
CCSC,293.15,-0.428291168
CCSC,298.15,-0.450996738
CCSC#N,273.15,0.043362278
CCSC#N,298.15,-0.108462542
CCSCC,273.36,-0.253755128
CCSCC,281.47,-0.295506303
CCSCC,289,-0.332360294
CCSCC,297.79,-0.373351732
CCSCC,305.78,-0.40882405
CCSCC,313.34,-0.440931666
CCSCC,320.9,-0.471854922
CCSCC,329.64,-0.506123889
CCSCC,336.65,-0.532687937
CCSCC,344.4,-0.56082526
CCSCC,353.46,-0.592609096
CCSCC,361.14,-0.618704377
CC[N+](=O)[O-],322.15,-0.18
CC[SiH](CC)CC,298.15,-0.408935393
CC[Si](C)(O[Si](C)(C)C[Si](C)(C)C)O[Si](C)(CC)O[Si](C)(C)C[Si](C)(C)C,298.15,0.681241237
CC[Si](C)(O[Si](C)(C)C[Si](C)(C)C)O[Si](C)(CC)O[Si](C)(CC)O[Si](C)(C)C[Si](C)(C)C,298.15,0.799340549
CC[Si](CC)(CC)CC,298.15,-0.22184875
CC[Si](CC)(O[Si](C)(C)C)O[Si](C)(C)C,298.15,0.113943352
CC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,298.15,0.230448921
CCc1ccc(C)cc1,283.1,-0.096910013
CCc1ccc(C)cc1,288.1,-0.124938737
CCc1ccc(C)cc1,293.1,-0.15490196
CCc1ccc(CC)cc1,230.32,0.556302501
CCc1ccc(CC)cc1,298.15,-0.050609993
CCc1cccc(C)c1,298.15,-0.180456064
CCc1cccc(CC)c1,298.15,-0.096910013
CCc1cccc(CC)c1N,276.65,0.998695158
CCc1ccccc1,273.56,-0.060980224
CCc1ccccc1,284.56,-0.128427064
CCc1ccccc1,294.81,-0.184422252
CCc1ccccc1,306.05,-0.242603971
CCc1ccccc1,320.26,-0.308918508
CCc1ccccc1,333.66,-0.366531544
CCc1ccccc1,346.96,-0.419075024
CCc1ccccc1,356.77,-0.457174573
CCc1ccccc1,368.75,-0.500312917
CCc1ccccc1,381.12,-0.542118103
CCc1ccccc1,392.34,-0.580044252
CCc1ccccc1C,298.15,-0.148741651
CCc1ccccc1CC,298.15,-0.045757491
CI,273.57,-0.22811868
CI,279.21,-0.253677235
CI,283.68,-0.273272791
CI,288.96,-0.295506303
CI,294.52,-0.317854924
CI,300.37,-0.340654364
CI,306.53,-0.364214764
CI,313.11,-0.388276692
CN(C)C,306.65,-0.493494968
CN(C)C(=O)N(C)C,298.15,0.145
CN(C)C=S,298.15,0.297
CN(C)CCO,294.75,0.554355883
CN(C)N,298.15,-0.308034897
CN(C)P(=O)(N(C)C)N(C)C,293.15,0.540329475
CN(C)c1ccccc1,343.15,-0.146301788
CN(C)c1ccccc1,363.15,-0.237321436
CN(C)c1ccccc1,371.15,-0.270025714
CN(c1ccccc1)c1ccccc1,282.95,1.041392685
CN(c1ccccc1)c1ccccc1,293.15,0.86332286
CN(c1ccccc1)c1ccccc1,293.25,0.860338007
CN(c1ccccc1)c1ccccc1,303.15,0.711807229
CN(c1ccccc1)c1ccccc1,313.15,0.58546073
CN(c1ccccc1)c1ccccc1,333.15,0.396199347
CN(c1ccccc1)c1ccccc1,353.15,0.240549248
CN(c1ccccc1)c1ccccc1,403.15,-0.091514981
CNC,239.65,-0.49376564
CNC(C)=O,298.15,0.562
CNC(C)=O,308.15,0.509202522
CNC(C)=O,313.15,0.478854968
CNC(C)=O,318.15,0.404833717
CNC=O,288.15,0.298853076
CNCCO,293.15,1.113943352
CNN,298.15,-0.110698297
CNc1ccccc1,283.15,0.486430479
CNc1ccccc1,288.15,0.409595019
CNc1ccccc1,313.15,0.16613397
CNc1ccccc1,343.15,-0.052566278
CO,233.1,0.227886705
CO,243.1,0.133538908
CO,253.1,0.045322979
CO,263.1,-0.036212173
CO,273.1,-0.107905397
CO,283.15,-0.170053304
CO,288.1,-0.200659451
CO,293.1,-0.236572006
CO,298.1,-0.26760624
CO,308.1,-0.327902142
CO,318.1,-0.37675071
CO,328.1,-0.431798276
COC(=O)/C=C\C(=O)OC,293.1,0.549003262
COC(=O)/C=C\C(=O)OC,293.15,0.549003262
COC(=O)/C=C\C(=O)OC,298.1,0.506505032
COC(=O)/C=C\C(=O)OC,298.15,0.506505032
COC(=O)C(C)C,273.43,-0.174768677
COC(=O)C(C)C,282.55,-0.22811868
COC(=O)C(C)C,291.26,-0.27580608
COC(=O)C(C)C,302.13,-0.331614083
COC(=O)C(C)C,302.15,-0.327902142
COC(=O)C(C)C,308.96,-0.364817951
COC(=O)C(C)C,313.15,-0.377785977
COC(=O)C(C)C,317.81,-0.405386491
COC(=O)C(C)C,325.7,-0.439973751
COC(=O)C(C)C,335.87,-0.482936127
COC(=O)C(C)C,349.37,-0.517698233
COC(=O)C(C)C,352.92,-0.550830268
COC(=O)C(C)C,361.99,-0.587035728
COC(=O)C(C)O,293.15,0.46834733
COC(=O)C(C)O,298.1,0.465382851
COC(=O)C(C)O,303.1,0.418301291
COC(=O)C(C)O,313.1,0.294466226
COC(=O)C(C)O,323.1,0.193124598
COC(=O)C(C)O,333.1,0.096910013
COC(=O)C(C)O,343.1,0.008600172
COC(=O)C(C)O,353.1,-0.075720714
COC(=O)C1CCC(C(=O)OC)CC1,293.15,0.903089987
COC(=O)C1CCC(C(=O)OC)CC1,304.65,0.591064607
COC(=O)C=CC(=O)OC,298.15,0.531478917
COC(=O)CC#N,323.15,0.582517884
COC(=O)CC#N,328.15,0.531223375
COC(=O)CC#N,338.15,0.429267666
COC(=O)CC(=O)OC,273.1,0.568201724
COC(=O)CC(=O)OC,298.1,0.301029996
COC(=O)CC(C)=O,293.1,0.230448921
COC(=O)CC(C)=O,293.15,0.230959556
COC(=O)CC(C)=O,298.1,0.195899652
COC(=O)CC(C)=O,303.1,0.152288344
COC(=O)CC(C)=O,308.1,0.113943352
COC(=O)CC(C)C,298.15,-0.318758763
COC(=O)CCCCC(=O)OC,293.15,1.146128036
COC(=O)CCl,241.03,0.469822016
COC(=O)OC,293.15,-0.177831921
COC(=O)OC,298.15,-0.236572006
COC(=O)c1ccccc1,288.1,0.361727836
COC(=O)c1ccccc1,288.15,0.361350024
COC(=O)c1ccccc1,293.1,0.31386722
COC(=O)c1ccccc1,303.1,0.222716471
COC(=O)c1ccccc1,303.15,0.223495941
COC(=O)c1ccccc1C(=O)OC,290.7,1.307496038
COC(=O)c1ccccc1C(=O)OC,297,1.173186268
COC(=O)c1ccccc1C(=O)OC,303.2,1.041392685
COC(=O)c1ccccc1C(=O)OC,313.5,0.873901598
COC(=O)c1ccccc1C(=O)OC,326.5,0.696356389
COC(=O)c1ccccc1C(=O)OC,342.5,0.517195898
COC(=O)c1ccccc1C(=O)OC,369.5,0.298853076
COC(=O)c1ccccc1O,298.1,0.434568904
COC(=O)c1ccccc1O,298.15,0.397940009
COC(=O)c1ccccc1O,303.1,0.376576957
COC(=O)c1ccccc1O,308.1,0.320146286
COC(=O)c1ccccc1O,313.1,0.267171728
COC(=O)c1ccccc1O,318.1,0.217483944
COC(=O)c1ccccc1O,353.6,0.012837225
COC(=O)c1ccccc1O,383,-0.13667714
COC(=O)c1ccccc1O,393.1,-0.180456064
COC(=O)c1ccccc1O,398.3,-0.200659451
COC(C)(C)C,298.15,-0.468521083
COC(C)=O,273.49,-0.322210609
COC(C)=O,273.5,-0.318758763
COC(C)=O,279.46,-0.353008463
COC(C)=O,279.5,-0.356547324
COC(C)=O,284.56,-0.378200776
COC(C)=O,284.6,-0.37675071
COC(C)=O,289.85,-0.403622856
COC(C)=O,289.9,-0.408935393
COC(C)=O,292.6,-0.408935393
COC(C)=O,293.1,-0.420216403
COC(C)=O,293.5,-0.420216403
COC(C)=O,295.89,-0.431094585
COC(C)=O,295.9,-0.431798276
COC(C)=O,298.1,-0.443697499
COC(C)=O,301.5,-0.455931956
COC(C)=O,301.53,-0.456925765
COC(C)=O,303.1,-0.468521083
COC(C)=O,307.6,-0.48148606
COC(C)=O,313.1,-0.508638306
COC(C)=O,319.2,-0.537602002
COC(C)=O,319.21,-0.531357332
COC(C)=O,319.3,-0.537602002
COC(C)=O,323.49,-0.548520595
COC(C)=O,327.48,-0.564314862
COC(C)COC(C)CO,298.15,0.491361694
COC(C)COC(C)COC(C)CO,298.15,0.77524626
COC(C)OC(C)OC,298.15,-0.005
COC(N)=O,328.75,0.357934847
COC(N)=O,347.75,0.136720567
COC(N)=O,355.35,0.093421685
COC(N)=O,372.15,-0.070581074
COC=O,273.73,-0.370284667
COC=O,279.54,-0.398048596
COC=O,284.03,-0.419189027
COC=O,288.15,-0.443697499
COC=O,288.78,-0.4405722
COC=O,293.15,-0.455931956
COC=O,293.3,-0.460046158
COC=O,298.67,-0.481749349
COC=O,302.4,-0.496209317
COCC(C)C,273.51,-0.420559403
COCC(C)C,280.07,-0.452717692
COCC(C)C,287.66,-0.488651485
COCC(C)C,294.15,-0.522878745
COCC(C)C,294.5,-0.51970554
COCC(C)C,302.04,-0.552841969
COCC(C)C,309.13,-0.581698709
COCC(C)C,315.7,-0.609418121
COCC(C)C,322.9,-0.63732907
COCC(C)C,328.37,-0.65915945
COCC(C)N(C(=O)CCl)c1c(C)csc1C,298.15,1.408239965
COCC(C)O,293.15,0.257678575
COCC(C)O,298.15,0.225309282
COCC(C)OC(C)=O,298.1,0.025305865
COCCCl,324.15,-0.228
COCCO,293.15,0.23299611
COCCOC,283.15,-0.173925197
COCCOC,336.15,-0.378
COCCOC(C)=O,298.15,0.041392685
COCCOCCO,298.1,0.612783857
COCCOCCO,333.15,0.206825876
COCCOCCOC,293.15,0.03702788
COCCOCCOC,298.15,-0.008773924
COCCOCCOCCO,293.1,0.861534411
COCCOCCOCCO,298.1,0.811575006
COCCOCCOCCO,308.1,0.666517981
COCCOCCOCCO,313.1,0.610660163
COCCOCCOCCO,323.1,0.505149978
COCCOCCOCCO,333.1,0.416640507
COCCOCCOCCO,343.1,0.324282455
COCCOCCOCCOCCO,293.1,0.5132176
COCCOCCOCCOCCO,293.15,1.080987047
COCCOCCOCCOCCO,303.15,0.925208921
COCCOCCOCCOCCO,313.15,0.788521887
COCCOCCOCCOCCO,323.15,0.662190991
COCCOCCOCCOCCO,333.15,0.564902673
COCCOCCOCCOCCOC,298.15,0.51851394
COCOC,288.15,-0.468521083
COCOC,293.15,-0.488116639
COCOC,298.15,-0.468521083
COCc1ccccc1,318.15,0.017867719
COP(OC)OC,293.15,-0.214670165
COS(=O)(=O)OC,273.15,0.436480695
COS(=O)(=O)OC,349.65,-0.095825632
COS(=O)OC,303.15,-0.145693958
COS(=O)OC,353.15,-0.360513511
COc1cc(C)ccc1C(C)C,293.15,0.35945602
COc1ccc(C)cc1,318.15,-0.089375595
COc1ccc(N)cc1,328.15,0.506505032
COc1ccc(O)cc1,345.5,0.660865478
COc1ccc(O)cc1,365.1,0.439332694
COc1ccc(O)cc1,385.1,0.257678575
COc1ccc(O)cc1,404.1,0.127104798
COc1ccc(OC)cc1,338.15,0.017033339
COc1cccc(C)c1,318.15,-0.053056729
COc1ccccc1,303.15,-0.109020403
COc1ccccc1C,318.15,-0.066512712
COc1ccccc1O,320.4,0.418301291
COc1ccccc1O,345.1,0.176091259
COc1ccccc1O,366.4,0.017033339
COc1ccccc1O,384.8,-0.096910013
COc1ccccc1O,404.1,-0.193820026
COc1ccccc1OC,313.15,0.339252634
CS(C)=O,328.15,0.076276255
CS(C)=O,353.15,-0.07109231
CSC,273.42,-0.452348342
CSC,278.71,-0.474825572
CSC,283.2,-0.493630283
CSC,287.9,-0.51215488
CSC,293.15,-0.539102157
CSC,293.34,-0.533577278
CSC,299.29,-0.556580538
CSC,304.5,-0.575935475
CSC,308.96,-0.591929714
CSC,309.15,-0.576754126
CSN1CCCC1=O,298.15,0.628
CSSC,293.15,-0.207608311
C[C@@H](O)c1ccccc1,293,1.037426498
C[C@@H](O)c1ccccc1,298.1,0.92890769
C[C@@H](O)c1ccccc1,313.1,0.684845362
C[C@@H](O)c1ccccc1,323.1,0.531478917
C[C@@H](O)c1ccccc1,333.1,0.396199347
C[C@@H](O)c1ccccc1,353.1,0.190331698
C[C@@H](O)c1ccccc1,363.1,0.089905111
C[C@@H]1CCCC[C@@H]1C,273.1,0.209515015
C[C@@H]1CCCC[C@@H]1C,288.1,0.075546961
C[C@@H]1CCCC[C@@H]1C,293.1,0.045322979
C[C@@H]1CCCC[C@@H]1C,303.1,-0.031517051
C[C@@H]1CCCC[C@@H]1C,313.1,-0.086186148
C[C@@H]1CCCC[C@H]1C,273.1,0.045322979
C[C@@H]1CCCC[C@H]1C,293.1,-0.086186148
C[C@@H]1CCCC[C@H]1C,313.1,-0.200659451
C[C@@H]1CCCC[C@H]1O,303.1,1.400365273
C[C@@H]1CCCC[C@H]1O,303.15,1.400365273
C[C@@H]1CCC[C@@H](C)C1,273.1,-0.080921908
C[C@@H]1CCC[C@@H](C)C1,288.1,-0.180456064
C[C@@H]1CCC[C@@H](C)C1,293.1,-0.200659451
C[C@@H]1CCC[C@@H](C)C1,303.1,-0.251811973
C[C@@H]1CCC[C@@H](C)C1,313.1,-0.301029996
C[C@@H]1CCC[C@@H](O)C1,298.1,1.399673721
C[C@@H]1CCC[C@H](C)C1,273.1,0.079181246
C[C@@H]1CCC[C@H](C)C1,288.1,-0.050609993
C[C@@H]1CCC[C@H](C)C1,293.1,-0.060480747
C[C@@H]1CCC[C@H](C)C1,303.1,-0.142667504
C[C@@H]1CCC[C@H](C)C1,313.1,-0.187086643
C[C@@H]1CCC[C@H](O)C1,298.15,1.294466226
C[C@@H]1CCC[C@H](O)C1,303.15,1.236285277
C[C@H]1CCCC[C@H]1O,298.1,1.257198426
C[C@H]1CCCC[C@H]1O,298.15,1.257198426
C[C@H]1CCCC[C@H]1O,303.1,1.133538908
C[C@H]1CCCC[C@H]1O,303.15,1.133538908
C[C@H]1CCC[C@@H](O)C1,289.1,1.42357352
C[C@H]1CCC[C@@H](O)C1,298.1,1.294466226
C[C@H]1CCC[C@H](O)C1,289.15,1.408579125
C[C@H]1CCC[C@H](O)C1,303.15,1.193124598
C[C@H]1CC[C@@H](C)CC1,273.1,0.086359831
C[C@H]1CC[C@@H](C)CC1,288.1,-0.031517051
C[C@H]1CC[C@@H](C)CC1,293.1,-0.055517328
C[C@H]1CC[C@@H](C)CC1,303.1,-0.124938737
C[C@H]1CC[C@@H](C)CC1,313.1,-0.180456064
C[C@H]1CC[C@@H](O)CC1,298.1,1.392696953
C[C@H]1CC[C@H](C)CC1,273.1,-0.022276395
C[C@H]1CC[C@H](C)CC1,288.1,-0.124938737
C[C@H]1CC[C@H](C)CC1,293.1,-0.148741651
C[C@H]1CC[C@H](C)CC1,303.1,-0.214670165
C[C@H]1CC[C@H](C)CC1,313.1,-0.259637311
C[N+](=O)[O-],288.15,-0.159893906
C[N+](=O)[O-],303.15,-0.22475374
C[N+](=O)[O-],313.15,-0.279014256
C[N+](=O)[O-],328.15,-0.346787486
C[N+](=O)[O-],343.15,-0.406713933
C[N+](=O)[O-],358.15,-0.465973894
C[Si](C)(C)C,298.15,-0.638272164
C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)C,298.15,0.041392685
C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,298.15,0.544068044
C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,298.15,0.643452676
C[Si](C)(C)O[Si](C)(C)C,298.15,-0.30980392
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,-0.070581074
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,258.15,0.150142162
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,263.15,0.125806458
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,268.15,0.098643726
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,273.15,0.069298012
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,278.15,0.042969073
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,283.15,0.013258665
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,288.15,-0.014124643
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,293.15,-0.041436117
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,303.15,-0.097453221
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,313.15,-0.150580586
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,323.15,-0.202040356
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,333.15,-0.250263684
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,343.15,-0.298432015
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,353.15,-0.346787486
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,363.15,-0.394694954
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,373.15,-0.437707136
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,293.15,0.10720997
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,0.255272505
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,0.380211242
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,298.15,0.146128036
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,-0.031517051
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,293.15,0.342422681
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.322219295
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.579783597
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,1.033423755
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,353.1,0.481442629
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,373.1,0.245512668
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,393.1,0.103803721
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,398.1,0.045322979
Cc1cc(C)cc(C)c1,293.15,0.062205809
Cc1cc(C)nc(C)c1,298.15,-0.094
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,365.65,0.308329596
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],323.48,0.743454887
Cc1ccc(C)c(C)c1,288.15,-0.048662481
Cc1ccc(C)c(C)c1,303.15,-0.13667714
Cc1ccc(C)cc1,281.43,-0.123782159
Cc1ccc(C)cc1,293.68,-0.194499142
Cc1ccc(C)cc1,304.38,-0.251037139
Cc1ccc(C)cc1,315,-0.302770657
Cc1ccc(C)cc1,326.74,-0.355561411
Cc1ccc(C)cc1,338.02,-0.402304814
Cc1ccc(C)cc1,350.42,-0.452225295
Cc1ccc(C)cc1,362.02,-0.494850022
Cc1ccc(C)cc1,373.99,-0.537602002
Cc1ccc(C)cc1,384.98,-0.573488739
Cc1ccc(C)cc1,396.41,-0.610833916
Cc1ccc(Cl)cc1,293.15,-0.049635146
Cc1ccc(F)cc1,293.15,-0.206209615
Cc1ccc(F)cc1,303.15,-0.282329497
Cc1ccc(N(C)C)cc1,328.15,-0.065501549
Cc1ccc(N)cc1,313.05,0.318063335
Cc1ccc(N)cc1,318.15,0.288919606
Cc1ccc(N)cc1,333.05,0.1430148
Cc1ccc(N)cc1,352.95,0.004321374
Cc1ccc(N)cc1,373.05,-0.110138279
Cc1ccc(N)cc1,398.15,-0.216096421
Cc1ccc(N)cc1,403.15,-0.283996656
Cc1ccc(O)cc1,293.1,1.277609214
Cc1ccc(O)cc1,298.1,1.148602655
